%time,4220.583,7106.00615,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,,,
1.58E+18,4220.57897,7106.00174,17.9,602836.859,6940267.669,43,V,,,
1.58E+18,4220.57898,7106.00175,17.9,602836.859,6940267.669,43,V,,,
1.58E+18,4220.579,7106.0018,17.9,602841.6497,6940278.965,43,V,,,
1.58E+18,4220.579,7106.00181,17.9,602841.6497,6940278.965,43,V,,,
1.58E+18,4220.57899,7106.00183,17.8,602841.9952,6940267.828,43,V,,,
1.58E+18,4220.579,7106.00187,17.8,602841.6497,6940278.965,43,V,,,
1.58E+18,4220.57898,7106.00187,17.8,602841.9952,6940267.828,43,V,,,
1.58E+18,4220.57898,7106.00188,17.6,602841.9952,6940267.828,43,V,,,
1.58E+18,4220.57901,7106.00192,17.6,602846.786,6940279.124,43,V,,,
1.58E+18,4220.57904,7106.00195,17.6,602846.786,6940279.124,43,V,,,
1.58E+18,4220.57904,7106.00196,17.6,602846.786,6940279.124,43,V,,,
1.58E+18,4220.57905,7106.00202,17.5,602851.9222,6940279.284,43,V,,,
1.58E+18,4220.5792,7106.00218,17.6,602856.3673,6940301.717,43,V,,,
1.58E+18,4220.57919,7106.00223,17.5,602861.8491,6940290.74,43,V,,,
1.58E+18,4220.5792,7106.00227,17.5,602861.5035,6940301.877,43,V,,,
1.58E+18,4220.57923,7106.00231,17.5,602866.6397,6940302.036,43,V,,,
1.58E+18,4220.57936,7106.00244,17.7,602871.4303,6940313.333,43,V,,,
1.58E+18,4220.57949,7106.00253,17.8,602876.2209,6940324.629,43,V,,,
1.58E+18,4220.57949,7106.00251,17.8,602876.2209,6940324.629,43,V,,,
1.58E+18,4220.57948,7106.00249,17.8,602871.0847,6940324.47,43,V,,,
1.58E+18,4220.57947,7106.00248,17.7,602871.0847,6940324.47,43,V,,,
1.58E+18,4220.57945,7106.00243,17.6,602871.0847,6940324.47,43,V,,,
1.58E+18,4220.57941,7106.00239,17.6,602865.9485,6940324.31,43,V,,,
1.58E+18,4220.57944,7106.00235,17.7,602865.9485,6940324.31,43,V,,,
1.58E+18,4220.57959,7106.00241,17.9,602870.739,6940335.607,43,V,,,
1.58E+18,4220.57974,7106.00245,18,602870.0478,6940357.881,43,V,,,
1.58E+18,4220.57988,7106.00249,18.2,602869.7021,6940369.018,43,V,,,
1.58E+18,4220.57999,7106.00249,18.4,602869.3565,6940380.155,43,V,,,
1.58E+18,4220.58011,7106.0025,18.5,602873.8013,6940402.589,43,V,,,
1.58E+18,4220.5802,7106.0025,18.6,602873.4556,6940413.726,43,V,,,
1.58E+18,4220.58022,7106.0025,18.7,602873.4556,6940413.726,43,V,,,
1.58E+18,4220.58023,7106.00249,18.8,602868.3196,6940413.567,43,V,,,
1.58E+18,4220.58027,7106.00252,18.9,602873.4556,6940413.726,43,V,,,
1.58E+18,4220.58018,7106.00251,19.1,602873.8013,6940402.589,43,V,,,
1.58E+18,4220.5801,7106.00258,19.3,602873.8013,6940402.589,43,V,,,
1.58E+18,4220.58006,7106.00264,19.6,602879.283,6940391.611,43,V,,,
1.58E+18,4220.58005,7106.00272,19.8,602884.4191,6940391.771,43,V,,,
1.58E+18,4220.57995,7106.00271,20.2,602884.7648,6940380.634,43,V,,,
1.58E+18,4220.57981,7106.00268,20.3,602879.9744,6940369.337,43,V,,,
1.58E+18,4220.57962,7106.0026,20.5,602880.6657,6940347.063,43,V,,,
1.58E+18,4220.57955,7106.00255,20.7,602875.8752,6940335.766,43,V,,,
1.58E+18,4220.57946,7106.00252,20.9,602876.2209,6940324.629,43,V,,,
1.58E+18,4220.57939,7106.0025,21,602876.5665,6940313.492,43,V,,,
1.58E+18,4220.57933,7106.00251,21,602876.5665,6940313.492,43,V,,,
1.58E+18,4220.57926,7106.00252,21,602876.9122,6940302.355,43,V,,,
1.58E+18,4220.57917,7106.00249,21.1,602872.1216,6940291.058,43,V,,,
1.58E+18,4220.57911,7106.0025,21.1,602877.2578,6940291.218,43,V,,,
1.58E+18,4220.57904,7106.00246,21.1,602872.4672,6940279.921,43,V,,,
1.58E+18,4220.579,7106.00242,21,602872.4672,6940279.921,43,V,,,
1.58E+18,4220.57895,7106.00239,20.9,602867.6766,6940268.625,43,V,,,
1.58E+18,4220.57888,7106.00237,21,602868.0222,6940257.488,43,V,,,
1.58E+18,4220.57881,7106.00233,21,602868.0222,6940257.488,43,V,,,
1.58E+18,4220.57875,7106.00232,21,602868.3678,6940246.351,43,V,,,
1.58E+18,4220.57874,7106.00249,21.1,602873.5041,6940246.51,43,V,,,
1.58E+18,4220.57866,7106.0028,21.1,602894.3951,6940236.01,43,V,,,
1.58E+18,4220.57858,7106.00302,20.1,602905.0134,6940225.192,43,V,,,
1.58E+18,4220.57854,7106.00378,19.7,602940.9678,6940226.309,43,V,,,
